id_usuario,nome,email,cpf,ano_nascimento, mes_nascimento, dia_nascimento,telefone,status
6307, Srta. Eduarda Brito, cda-mota@example.org, 608.279.415-01, 1974, 10, 29, +55 084 4058-1717, aluno
6308, Luiz Miguel Leão, da-rosagiovanna@example.net, 057.268.349-92, 2004, 12, 21, +55 21 9935 8878, aluno
6309, Evelyn Silva, da-motadanilo@example.com, 603.179.258-30, 1952, 2, 5, 051 6435 4655, instrutor
6310, Rhavi Fogaça, laurapimenta@example.net, 546.138.729-28, 2004, 4, 17, +55 084 2931 7968, aluno
6311, Sophie Castro, ymelo@example.org, 304.518.679-39, 1998, 10, 5, 081 1079 4439, instrutor
6312, Thomas Abreu, vasconcelosluiz-fernando@example.net, 428.695.013-15, 1978, 1, 20, 0500-009-9622, aluno
6313, Luara Marques, caroline75@example.net, 647.593.208-65, 1988, 9, 23, +55 011 9363-8623, instrutor
6314, Sabrina da Mata, sgomes@example.net, 431.597.026-34, 1979, 12, 22, 41 3315 2648, instrutor
6315, João Gabriel Pacheco, theosilveira@example.com, 603.941.527-43, 1940, 3, 18, 0900 775 4910, instrutor
6316, Joaquim Moraes, melissa01@example.com, 258.631.947-82, 1974, 9, 10, 0300 326 7530, aluno
6317, Vitor Porto, joao-lucas56@example.net, 940.156.328-42, 1964, 2, 20, 041 2682 6419, aluno
6318, Sr. Ravi Lucca Dias, theosousa@example.net, 438.061.752-17, 1963, 4, 17, +55 81 3457-6336, instrutor
6319, Srta. Maria Helena Viana, renanduarte@example.org, 387.146.259-46, 1939, 3, 21, +55 81 3117 9459, aluno
6320, Isis da Rosa, nmacedo@example.org, 631.580.742-90, 1962, 12, 31, 061 7917-2021, aluno
6321, Luiz Fernando Rocha, rhavi66@example.org, 903.526.187-95, 1952, 8, 10, 0300 678 3252, instrutor
6322, Ana Castro, da-motanicolas@example.net, 371.452.098-88, 1945, 12, 26, 51 7146 1992, aluno
6323, Rodrigo Jesus, mendoncaisadora@example.org, 510.629.437-16, 1966, 10, 18, +55 081 5441-3956, instrutor
6324, Luiz Miguel Fernandes, nsa@example.org, 079.584.362-38, 1928, 11, 8, 061 0290 0455, instrutor
6325, Clara Carvalho, davi-luizmendes@example.net, 510.746.328-26, 1987, 3, 9, 0900 536 2717, aluno
6326, Murilo Ferreira, antonella85@example.net, 238.971.645-82, 1925, 3, 25, +55 041 1576 8640, instrutor
6327, Ravi Marques, anthony-gabrielcunha@example.org, 517.649.308-00, 1972, 2, 16, +55 084 9732 2490, aluno
6328, Ísis Siqueira, wmoraes@example.net, 721.398.605-86, 1992, 11, 13, 041 4788-1706, aluno
6329, Matteo Cassiano, correiadanilo@example.com, 950.374.612-43, 1931, 6, 9, 084 3362 1360, instrutor
6330, Clara da Rocha, guerraevelyn@example.org, 843.506.972-92, 1949, 12, 21, 081 5053-4260, instrutor
6331, Dra. Giovanna da Luz, aramos@example.org, 981.405.273-60, 1976, 6, 26, +55 31 3533 0145, instrutor
6332, Dr. João Costa, rebeca88@example.net, 946.182.075-58, 1942, 12, 18, 61 1667-6563, instrutor
6333, Rebeca Costa, garaujo@example.com, 986.150.472-94, 1956, 7, 18, 0300 981 3382, aluno
6334, André Pinto, luana99@example.com, 968.042.135-05, 1943, 3, 21, 51 4532 3666, aluno
6335, Júlia Guerra, josueviana@example.net, 536.471.089-01, 1953, 6, 2, +55 21 2858-3332, instrutor
6336, Emanuel Fogaça, freitasana-livia@example.org, 120.647.589-76, 1982, 12, 25, 81 9774 5195, aluno
6337, Mirella da Rocha, kaiqueda-costa@example.org, 180.394.257-60, 2004, 12, 19, 31 8883-0046, instrutor
6338, Sra. Mirella Abreu, heloisa48@example.com, 261.095.847-11, 1993, 6, 12, +55 61 6009-7136, instrutor
6339, Nicole da Mata, ravi-lucca09@example.net, 596.482.013-15, 1988, 7, 9, 81 1382-1346, instrutor
6340, Maria Luiza Campos, rafael76@example.com, 029.836.571-59, 1946, 3, 8, 031 9406-8982, aluno
6341, Nicolas Azevedo, caldeiraolivia@example.net, 283.601.549-70, 1973, 4, 12, +55 081 7944 2299, instrutor
6342, Melina Sousa, luisa18@example.net, 361.084.279-22, 1971, 11, 11, +55 51 4964 1950, instrutor
6343, Sr. Luiz Henrique Silveira, saracampos@example.org, 650.873.214-53, 1975, 9, 2, 41 9783 3074, instrutor
6344, Vitória Teixeira, danilo54@example.com, 043.587.196-00, 1995, 5, 20, +55 81 9059 8894, instrutor
6345, Maria Isis Peixoto, wda-conceicao@example.com, 695.703.142-06, 1987, 4, 6, 081 8640-4458, aluno
6346, Dom Carvalho, joaquimpereira@example.net, 694.325.871-00, 1948, 3, 27, 0300-167-8489, aluno
6347, Bento Abreu, joao-felipe33@example.org, 290.768.543-00, 2000, 1, 5, +55 021 4106-7804, instrutor
6348, Isaque Costela, ana-luizacarvalho@example.org, 481.029.573-79, 1948, 9, 6, +55 041 3021 0129, instrutor
6349, Emanuella Ferreira, cavalcantimarina@example.com, 082.391.576-02, 1980, 2, 8, 021 1071-7361, aluno
6350, Olivia Mendonça, arthur39@example.com, 286.451.379-09, 1934, 9, 5, 021 8827 8705, instrutor
6351, Ana Júlia Casa Grande, bruna63@example.net, 740.913.682-04, 1981, 6, 25, 81 9836-7725, aluno
6352, Isabel Ramos, da-mataheitor@example.net, 576.390.281-59, 1943, 2, 27, 031 3749 6351, instrutor
6353, Emanuella Correia, lauracasa-grande@example.net, 379.085.216-30, 1956, 2, 7, 61 6022 8921, instrutor
6354, Dr. Léo Teixeira, moraeskevin@example.net, 145.987.623-73, 1970, 12, 6, +55 51 4205 5362, aluno
6355, Rodrigo Novais, dmoraes@example.com, 650.192.873-77, 1996, 8, 22, +55 021 6386 8444, instrutor
6356, Srta. Carolina Castro, lopeslevi@example.com, 397.520.814-79, 1966, 2, 6, 11 7028 8033, aluno
6357, Dra. Emanuelly Pereira, camposanthony@example.com, 984.102.756-94, 1992, 5, 5, 41 6560-3919, instrutor
6358, Raquel Camargo, alexandre69@example.com, 327.450.691-52, 1940, 8, 15, +55 11 4841 0838, aluno
6359, Arthur Miguel Silva, joao-lucasfogaca@example.net, 581.743.206-44, 1986, 3, 27, 71 5556 0581, instrutor
6360, Srta. Isis Fernandes, davi-luiz72@example.org, 032.164.598-70, 1966, 7, 13, 0800-071-0304, aluno
6361, Daniela Albuquerque, ana-liviaoliveira@example.com, 570.416.289-49, 1933, 8, 18, +55 011 5563 6822, aluno
6362, Bernardo Ferreira, rebecacunha@example.net, 740.658.921-20, 1946, 7, 20, +55 41 1034-2493, aluno
6363, Alexia Guerra, abreujoaquim@example.net, 596.810.347-75, 1961, 5, 29, +55 011 2143-0089, instrutor
6364, Bruno Moura, vitor-hugo46@example.net, 120.697.853-86, 1967, 8, 4, 31 5413 9183, instrutor
6365, Stella Dias, qmartins@example.net, 475.019.628-20, 1988, 5, 17, +55 81 3379-2234, instrutor
6366, Marcela Vasconcelos, hsampaio@example.com, 274.190.653-06, 1973, 7, 27, +55 084 0812 9634, aluno
6367, Benjamim Siqueira, mathiasrezende@example.org, 587.612.934-82, 1961, 2, 11, 081 3135 0580, instrutor
6368, Daniel Pereira, breno09@example.org, 274.319.658-00, 1963, 4, 1, 0500-014-8761, aluno
6369, Marcos Vinicius Macedo, maysapires@example.net, 803.264.195-51, 1961, 10, 26, +55 31 7925-3930, aluno
6370, Bernardo Pereira, fda-luz@example.net, 392.604.857-38, 1978, 1, 12, 0900-276-9869, instrutor
6371, Léo Cardoso, hpimenta@example.net, 986.451.702-30, 1943, 10, 18, 0500 874 7340, instrutor
6372, Henrique Pastor, emanuel40@example.net, 984.307.265-00, 1985, 10, 29, +55 071 8157-0248, instrutor
6373, Allana das Neves, lopesluiz-otavio@example.org, 261.950.347-70, 1981, 8, 13, 0800 763 8927, aluno
6374, Kaique Peixoto, rafaela07@example.net, 076.241.895-85, 1925, 9, 30, +55 011 4420 6681, aluno
6375, Luiz Otávio Campos, rebeca25@example.net, 982.065.137-95, 1991, 12, 30, 0500-592-2659, aluno
6376, João Guilherme Sampaio, ana-clara05@example.org, 259.364.187-82, 1949, 10, 12, 61 4707 6330, instrutor
6377, Raquel da Cruz, aguerra@example.net, 942.760.315-16, 1929, 10, 6, 081 6731 4034, aluno
6378, André Vieira, valentim47@example.com, 437.512.086-07, 1928, 2, 19, +55 081 7998-1823, instrutor
6379, Sr. Luiz Henrique Rodrigues, henry-gabriel83@example.net, 985.476.312-91, 1976, 10, 4, 084 9512-3939, aluno
6380, Raul Vasconcelos, calebe47@example.org, 752.368.940-00, 1967, 4, 10, 084 4102-2517, instrutor
6381, Hadassa Silveira, ana-julia68@example.com, 725.836.019-03, 1930, 10, 30, +55 031 4242-3255, aluno
6382, Kaique Almeida, mmoreira@example.net, 541.873.069-00, 1976, 9, 23, +55 61 7097-8470, aluno
6383, Gael Henrique Dias, kda-rosa@example.com, 809.476.521-67, 1983, 4, 26, 0500 862 7858, aluno
6384, Benício Ferreira, isaqueferreira@example.org, 048.732.519-23, 2005, 5, 31, +55 81 5973-1261, instrutor
6385, Murilo Moreira, ana-cecilia45@example.net, 071.253.684-17, 1965, 6, 11, +55 041 9946 9433, aluno
6386, Sr. Théo Azevedo, eramos@example.net, 904.751.386-00, 1934, 2, 5, 0900-786-6381, aluno
6387, Dr. Diego Sousa, rodrigueserick@example.net, 472.063.895-38, 1936, 5, 21, 081 6118-6426, instrutor
6388, Alícia Dias, lais37@example.net, 046.718.253-17, 2006, 7, 19, 021 2566-7618, aluno
6389, Esther Jesus, danielcavalcante@example.org, 370.429.681-31, 1938, 4, 9, 71 4166-4506, instrutor
6390, Dr. Breno Ramos, alanaalves@example.com, 501.267.849-49, 1950, 4, 18, +55 84 8445 9921, aluno
6391, Bruna Oliveira, rsantos@example.com, 901.368.457-20, 2004, 7, 12, 0800-921-9833, instrutor
6392, Ana Luiza Peixoto, castroclarice@example.net, 361.807.542-17, 1941, 11, 19, +55 041 2090 5130, instrutor
6393, Maria Vitória Moreira, da-rochamaria-cecilia@example.com, 456.820.391-06, 1944, 11, 9, +55 011 7286-5699, instrutor
6394, Luna Guerra, melissamarques@example.org, 137.260.498-78, 1938, 11, 1, +55 51 2680 7094, aluno
6395, Anna Liz das Neves, henry-gabrielbarros@example.org, 938.217.645-46, 1963, 2, 10, 0500-662-4463, instrutor
6396, Sr. João Gabriel Nunes, garciaemilly@example.com, 165.728.940-02, 1998, 9, 6, 071 2790-0744, aluno
6397, Bárbara Silva, rafaelsilva@example.org, 805.179.263-77, 1943, 12, 17, +55 084 5566-5375, instrutor
6398, Luigi da Luz, luiz-henrique48@example.net, 923.046.581-05, 1995, 9, 16, +55 21 8999-9040, instrutor
6399, Isabelly da Mata, fcunha@example.org, 602.317.845-62, 1968, 2, 16, 011 9930-5353, instrutor
6400, Vitor Cassiano, catarina98@example.net, 167.509.283-40, 1945, 3, 18, 61 4987 9218, aluno
6401, Dra. Hadassa Souza, tpires@example.com, 836.752.940-56, 1997, 1, 16, +55 081 4751-2495, aluno
6402, Dr. Oliver Oliveira, da-motakevin@example.org, 023.691.745-52, 1943, 5, 2, 041 3352-3252, aluno
6403, Júlia Rios, gabrielpacheco@example.com, 815.276.390-02, 1984, 4, 27, +55 21 9425 9403, instrutor
6404, Pedro Pires, carvalhomelissa@example.net, 532.096.748-92, 1977, 10, 22, 71 6071 3040, instrutor
6405, Davi Miguel Vieira, albuquerquejoao-pedro@example.com, 726.583.140-35, 1996, 3, 2, 0300 326 1883, aluno
6406, Dr. Daniel Guerra, britoclarice@example.com, 036.528.719-95, 1969, 8, 8, +55 071 6072-6992, aluno
6407, Srta. Bianca Andrade, maria-vitoria79@example.com, 163.072.485-80, 2005, 5, 31, 61 2162 0792, instrutor
6408, Catarina Brito, catarina48@example.org, 098.745.316-57, 1941, 4, 13, 051 9164 3795, aluno
6409, Dra. Isabelly Araújo, costelamaria-luisa@example.org, 237.419.685-28, 1982, 12, 17, +55 011 5289 2920, aluno
6410, Rael Fonseca, macedohellena@example.com, 932.680.517-40, 1946, 1, 24, +55 051 8930 2045, instrutor
6411, Mathias Abreu, bpimenta@example.com, 532.469.701-06, 1941, 7, 10, +55 081 2996-4481, aluno
6412, Ana Luiza Moreira, yagogoncalves@example.org, 786.125.349-09, 1997, 6, 17, +55 84 4982 8206, aluno
6413, Dra. Maria Sophia Mendonça, erickpires@example.net, 276.508.493-92, 1939, 7, 1, 021 6029 9258, instrutor
6414, Dr. Raul Rocha, kda-paz@example.org, 061.752.943-43, 1968, 5, 17, 031 1483-3073, aluno
6415, Allana Cassiano, aylapimenta@example.com, 865.132.409-05, 1947, 12, 12, 0800-125-9485, instrutor
6416, Srta. Heloisa Vasconcelos, kaiqueda-rosa@example.org, 541.086.297-01, 1981, 3, 28, 51 6202 5379, aluno
6417, Ana Júlia Cavalcante, mayalima@example.net, 893.605.712-02, 1978, 7, 30, +55 11 5471-2511, instrutor
6418, Leandro Costa, leocamara@example.net, 619.750.834-66, 1975, 5, 26, +55 81 7288-6438, instrutor
6419, Felipe da Mota, rafaelmacedo@example.com, 947.180.532-50, 1976, 7, 4, +55 31 4499-0441, instrutor
6420, Fernanda Monteiro, grios@example.org, 023.149.687-78, 1924, 10, 4, +55 84 3635-9567, instrutor
6421, Clarice Aragão, arthur-miguelsantos@example.com, 794.351.826-82, 1928, 9, 24, 0800-290-6137, instrutor
6422, Otávio Moreira, gael39@example.org, 574.620.398-00, 1949, 6, 20, 0900 799 5549, instrutor
6423, Maria Laura Costela, larissavasconcelos@example.com, 701.958.426-85, 1979, 10, 9, 0500 196 5131, aluno
6424, Thomas Pires, gfarias@example.com, 491.076.328-78, 1956, 6, 2, +55 021 8642 9180, instrutor
6425, Benjamim Sampaio, moraespedro@example.net, 756.238.901-21, 1999, 6, 22, 51 2174 3860, instrutor
6426, Mateus Peixoto, maria-ceciliasa@example.com, 672.459.310-70, 1949, 6, 25, 51 8097 9428, instrutor
6427, Josué Novais, calebsantos@example.com, 501.798.463-10, 1948, 12, 2, 0800-709-7567, instrutor
6428, Maria Cecília Viana, julianascimento@example.com, 254.893.176-55, 1935, 5, 16, 61 3210 0706, aluno
6429, Léo Ramos, jadeaparecida@example.org, 543.291.078-05, 1961, 7, 4, +55 61 6861-8105, aluno
6430, Rhavi da Cunha, novaesgael@example.com, 084.617.253-44, 1958, 5, 24, +55 081 9108 2651, aluno
6431, Ayla Camargo, gabriel10@example.org, 095.437.861-00, 1994, 6, 22, +55 21 0966-5923, instrutor
6432, Maysa Vieira, qda-mata@example.org, 851.469.230-51, 1941, 12, 24, 21 1474 3839, instrutor
6433, Theo Leão, sazoe@example.com, 874.316.509-57, 1992, 3, 17, +55 061 2598 7080, instrutor
6434, Lorenzo Vieira, mouraemanuel@example.org, 950.724.816-11, 1994, 9, 19, +55 041 7371-1216, instrutor
6435, Hadassa Cunha, carvalholuiz-gustavo@example.com, 836.429.507-10, 1944, 5, 31, 51 6091 0739, instrutor
6436, Sr. Bruno Campos, ravi74@example.org, 569.401.238-06, 1975, 7, 12, +55 51 4245 1365, instrutor
6437, Isis Viana, gaelcavalcanti@example.org, 518.932.470-23, 1949, 11, 16, 041 1163 4408, aluno
6438, Nicole Cavalcante, pachecorenan@example.com, 148.762.095-02, 1936, 1, 23, 0800 359 7314, instrutor
6439, Theodoro da Conceição, costaenzo-gabriel@example.net, 761.354.028-62, 1976, 12, 22, 31 8815 3802, aluno
6440, Bernardo Peixoto, lbarbosa@example.com, 683.940.572-92, 1976, 1, 11, +55 021 7030 4639, instrutor
6441, Otto Silveira, barbosacalebe@example.net, 374.025.816-08, 1951, 12, 22, +55 041 7091-2806, instrutor
6442, Amanda Borges, silvaantonella@example.net, 198.325.607-21, 1938, 3, 14, +55 21 2122 3024, aluno
6443, Dra. Ana Luiza Pacheco, benicio53@example.net, 546.071.823-62, 1982, 12, 29, 011 7635-4823, aluno
6444, Stella Mendes, fernanda73@example.org, 736.841.902-50, 1934, 1, 20, 031 0453 5577, aluno
6445, Diego Cassiano, marianesantos@example.org, 495.760.382-00, 1988, 10, 20, 061 6273-6730, aluno
6446, Liz Vargas, kaique11@example.org, 297.650.438-56, 1963, 3, 26, 031 5049-9232, instrutor
6447, Gabrielly Santos, kpereira@example.net, 805.471.963-93, 1967, 2, 27, +55 011 0053-2135, instrutor
6448, Lorena Barbosa, vcastro@example.net, 235.871.049-05, 1991, 2, 24, 084 3063-1638, instrutor
6449, Ana Liz Duarte, tsouza@example.org, 156.809.742-58, 1981, 2, 5, +55 41 6523 1045, aluno
6450, Isabelly Caldeira, portomatheus@example.com, 619.832.450-89, 1976, 2, 4, 041 0752-4913, instrutor
6451, Sr. Ian Cunha, caldeiraisabel@example.net, 895.021.473-32, 1931, 2, 5, 41 0471 7360, aluno
6452, Dr. Theo Nogueira, nina23@example.net, 742.089.635-65, 1973, 11, 25, 11 1802-8508, instrutor
6453, Maria Julia Teixeira, benicio29@example.net, 423.965.081-05, 1940, 9, 25, 021 1958 8386, instrutor
6454, Lucca da Rocha, beatriz60@example.com, 847.921.630-13, 1935, 10, 10, 0500-327-4393, instrutor
6455, Breno Correia, luanmoraes@example.com, 438.952.701-05, 1987, 12, 2, 011 0435 7949, instrutor
6456, Pedro Miguel Novais, waragao@example.org, 472.359.601-16, 1971, 6, 4, +55 21 1401 4662, instrutor
6457, Sr. Ravi Garcia, isaac88@example.net, 153.290.647-16, 1924, 11, 8, +55 11 9146 5336, aluno
6458, Milena Barros, alexandrecaldeira@example.com, 819.764.052-11, 1946, 5, 1, +55 71 9516 6534, instrutor
6459, Luigi Ferreira, luccadas-neves@example.net, 178.654.392-37, 1962, 6, 28, 0900-765-2571, instrutor
6460, Caleb Garcia, mcasa-grande@example.com, 507.819.632-30, 1940, 8, 12, +55 031 6790 3083, aluno
6461, Maria Sophia Almeida, sabrina12@example.net, 178.534.260-62, 1980, 6, 1, +55 81 7636 1407, aluno
6462, Pedro Cirino, raquelcamara@example.org, 584.162.937-91, 1990, 3, 17, 071 0545 6701, instrutor
6463, Sr. Miguel Cavalcante, vicente70@example.com, 571.082.496-85, 2006, 10, 15, +55 031 1573-8106, instrutor
6464, Théo Moraes, das-nevesantony@example.net, 503.419.682-42, 1925, 6, 4, +55 31 8845 6873, instrutor
6465, Joana Camargo, monteirojuliana@example.com, 576.321.840-07, 1962, 3, 22, 071 7086 3000, instrutor
6466, Hadassa Machado, mariahaparecida@example.com, 943.807.162-87, 1955, 10, 23, +55 071 9110 5321, instrutor
6467, Isis Aragão, vitorbarros@example.com, 612.794.853-37, 1989, 6, 2, 0900-861-5383, instrutor
6468, Erick Gomes, danilo99@example.org, 065.938.147-84, 1969, 9, 26, +55 11 7970 6170, instrutor
6469, Vitor Guerra, julia66@example.com, 823.510.674-44, 1937, 9, 20, 061 1031-3666, instrutor
6470, Murilo Guerra, portoalexandre@example.com, 185.720.493-04, 1936, 10, 28, +55 011 4116-1967, aluno
6471, Caio Marques, sfernandes@example.com, 093.456.782-47, 1971, 7, 17, 84 1321-0564, instrutor
6472, Larissa Melo, fguerra@example.org, 705.291.846-30, 2007, 1, 23, +55 051 6052-8870, aluno
6473, Eduarda Câmara, qporto@example.org, 207.531.946-43, 1933, 4, 24, 081 1260-0156, instrutor
6474, Letícia Rezende, beatrizsales@example.org, 912.468.350-70, 1937, 8, 11, 41 4864 5317, aluno
6475, Mateus da Conceição, guerraraul@example.com, 019.732.648-03, 1988, 2, 15, 11 4893 6641, aluno
6476, Asafe Teixeira, joao-vitor40@example.org, 796.145.083-10, 1974, 7, 4, 021 5329-3716, instrutor
6477, Benjamim Fonseca, clima@example.com, 450.132.789-88, 1978, 5, 2, 41 6716 7096, aluno
6478, Renan Rezende, emanuel28@example.net, 428.796.150-11, 1951, 1, 1, +55 084 0710 3717, instrutor
6479, Lucas Vasconcelos, henry82@example.net, 560.379.482-83, 1928, 3, 23, +55 061 8771 0922, aluno
6480, Yasmin Duarte, dnogueira@example.com, 478.915.306-10, 1935, 11, 12, 11 5055 5187, aluno
6481, Melina Peixoto, macedodiogo@example.com, 527.984.063-74, 1946, 5, 5, 0900 385 6794, aluno
6482, Ravy Pereira, moreiraemanuelly@example.com, 438.716.590-10, 1980, 2, 6, 011 0830 1980, aluno
6483, Jade Castro, da-rosaluiz-fernando@example.net, 217.903.854-23, 1987, 8, 6, +55 31 3768-4826, instrutor
6484, Isaac Costela, garciaantony@example.net, 589.163.274-82, 1969, 3, 15, +55 041 2812 1136, aluno
6485, Ana Martins, otavioda-mata@example.org, 970.845.136-39, 1998, 2, 6, 51 4322 6817, aluno
6486, Théo Pinto, kcorreia@example.net, 987.143.625-46, 1989, 9, 27, 0800 654 5682, aluno
6487, Theo Peixoto, liamfernandes@example.com, 856.743.190-57, 1936, 12, 25, +55 021 7246 8639, aluno
6488, Rafael Cassiano, alexandre99@example.net, 568.307.924-10, 1939, 9, 22, 011 2723 7511, aluno
6489, Raul da Paz, galmeida@example.com, 103.982.467-69, 1943, 12, 26, +55 51 2348 6277, instrutor
6490, Agatha Macedo, ramosana-beatriz@example.com, 891.026.753-40, 1977, 8, 2, 41 1405 5744, instrutor
6491, Lucas Almeida, bvieira@example.com, 649.325.870-74, 1941, 4, 9, 0800-323-0573, instrutor
6492, Diogo Rios, bcamargo@example.org, 874.392.651-73, 1929, 9, 4, 0500-971-8956, aluno
6493, Ayla Novais, isaquesousa@example.net, 182.509.436-51, 1924, 12, 30, 51 5698 7897, aluno
6494, Arthur Gabriel Rocha, andradebernardo@example.com, 021.583.647-26, 1927, 11, 16, 84 6198 1990, instrutor
6495, Srta. Aurora Porto, limaliam@example.net, 610.853.247-53, 1952, 2, 16, 51 5603 1380, instrutor
6496, Renan Azevedo, luisa08@example.net, 482.031.659-15, 1937, 1, 30, 31 1229 1115, aluno
6497, Ravi Lucca da Cruz, mariah76@example.com, 241.709.856-30, 1965, 12, 6, 0300-793-8827, instrutor
6498, Sr. Oliver Duarte, rhavi39@example.net, 928.401.653-33, 1939, 11, 9, +55 011 3154 1745, instrutor
6499, Clarice Campos, joanavargas@example.net, 478.521.690-58, 1978, 11, 3, 0300 436 1018, instrutor
6500, Bruno Pastor, benjamim05@example.com, 523.480.691-05, 1969, 9, 17, 71 1140 3477, aluno
6501, Liam Mendonça, guerraanna-liz@example.net, 856.392.147-91, 2000, 5, 14, +55 011 6227 1994, instrutor
6502, Henrique Macedo, jose-miguel65@example.com, 321.086.594-98, 1975, 11, 24, +55 71 7179-7046, instrutor
6503, Rael Ramos, ecostela@example.net, 326.408.597-65, 1958, 1, 24, +55 81 2122 6017, aluno
6504, Dr. Raul Montenegro, renan71@example.net, 376.905.128-95, 1937, 11, 9, 011 2001 6648, instrutor
6505, Manuela Souza, da-motavitor@example.net, 103.459.287-41, 1975, 2, 22, +55 061 9646-9364, aluno
6506, Hadassa Moreira, melopietra@example.org, 694.823.170-50, 1971, 2, 22, 061 6481 7321, instrutor
